experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,clf_nhid,clf_nlay,clf_kpru,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4598,-5.2317370409500406,0.9975777777777778,-0.011575847558794013,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4667,-5.135001246259507,0.9977111111111112,-0.011649803250520105,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4607,-5.178974254319408,0.9973777777777778,-0.011784291231111858,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4917,-3.5750867399181843,0.9999111111111112,-0.011034748820472106,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4935,-3.5789580380034387,0.9999333333333332,-0.009854440954586293,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4875,-3.5640740647413254,0.9998888888888888,-0.01021545305185492,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4725,-2.3674311966822263,0.9997555555555556,-0.04066693913799787,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4784,-2.2908828959128025,0.9996222222222222,-0.042044693587720915,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4656,-2.3875033046177085,0.9996444444444444,-0.042574587804937926,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.4913,-2.8249547699842243,1.0,-0.011963230304384209,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.5009,-2.7636446044978418,1.0,-0.010901781280550674,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.4964,-2.782371611799204,1.0,-0.01227008773217599,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.3449,-1.8347897929310801,0.38322222222222224,-1.7497523870034353,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.3438,-1.8500628344893453,0.3755333333333333,-1.778509857798947,,,,
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.3418,-1.837906096997857,0.3846444444444445,-1.7552869011196826,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9738,-0.09599468124542794,0.999925925925926,-0.0027574316693238588,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.9744,-0.0903394243709964,0.9999629629629628,-0.002923146259961219,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.9759,-0.08765218435079898,1.0,-0.0028228915868881398,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9718,-0.11457807802077928,0.9999444444444444,-0.002373231873513998,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,128,1,0,best,0.9714,-0.11898924926282993,0.999925925925926,-0.0025364039968625946,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,128,1,0,best,0.971,-0.10698141729759232,0.9999629629629628,-0.0024808951608909172,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9708,-0.10310678140381972,0.9998333333333334,-0.007789317297300402,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.9718,-0.09735714032236828,0.9997962962962964,-0.007543799353884541,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.9708,-0.0953855994542801,0.9997592592592592,-0.00853908788957721,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9526,-0.1636139770970572,0.9786111111111112,-0.08602119171184758,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.9552,-0.1539611969175815,0.9826851851851852,-0.06985462283764983,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.9552,-0.16186676658673968,0.9828888888888888,-0.07163241166626375,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.9586,-0.2640364589343752,0.9996481481481482,-0.003291091511713928,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9591,-0.2910576571399353,0.9996296296296296,-0.0028705991375370925,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.9596,-0.28385196014566905,0.9996666666666668,-0.002939820911481489,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,128,1,0,best,0.9811,-0.06500220685111804,1.0,-0.0021282687117009373,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9811,-0.06709092087358806,1.0,-0.0020641834954097803,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.982,-0.06218589352006047,1.0,-0.004762023069746399,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9846,-0.06205647565523303,1.0,-0.004897311246998548,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.9831,-0.06628658994542856,1.0,-0.0047756658303340326,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.9558,-0.3051356232882041,0.9995925925925926,-0.003516485264699902,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9566,-0.3113530806581332,0.9997592592592592,-0.003111243770352081,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.9551,-0.3033041920679449,0.9995925925925926,-0.003622398200128268,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.9721,-0.2633164159183216,0.9892777777777778,-0.21743732887134548,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9744,-0.2557790059095365,0.988925925925926,-0.21532490182394665,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.9746,-0.2620008474219823,0.9885,-0.21676202306614464,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.9833,-0.08723900189737865,0.9999814814814816,-0.02340338218422274,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.9839,-0.08806841878045454,0.9999814814814816,-0.02362173031927661,,,,
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.9827,-0.09039551333362106,1.0,-0.023127183316433687,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.4887446220036878,-1.4622601560418975,0.4967617660887898,-1.4155872214240988,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.6649508297480025,-1.1085821349339744,0.7038418953147988,-0.8998427779424574,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.3818377381684081,-1.8587201183915865,0.3879358723513977,-1.848430353584251,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.7725107559926244,-1.3150454685159352,0.9940695575677604,-0.033721362134965065,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.772280270436386,-1.2925695158737631,0.993114013134944,-0.03677549178993581,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.7763905961893055,-1.2954748876620081,0.9940695575677604,-0.03230815250720959,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,128,1,0,best,0.7501920712968654,-2.1573647816194668,0.9947975914213344,-0.017758000512597162,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,128,1,0,best,0.7546097111247695,-2.0946712084500865,0.9955559600188076,-0.016340154569943637,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,128,1,0,best,0.7526889981561156,-2.1487983005460345,0.9948734282810816,-0.01804020427139357,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.7686309157959434,-1.6298416738951125,0.9961323201528872,-0.017080320132214746,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.7673632452366318,-1.63740089664128,0.9965721739394215,-0.01686426480217864,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.7622157344806392,-1.6794420567301134,0.9957228011102516,-0.018329696296048033,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.7192301782421635,-2.817480919766311,0.9918854560070376,-0.0245511212983012,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.7400891210817455,-2.7220567935865967,0.9944790766103956,-0.018302512218605137,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.7222264904732637,-2.8239985769725755,0.9921433013301784,-0.024226008249013505,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,128,1,0,best,0.7608328211432084,-1.5338822616658114,0.9989231165915882,-0.01353772056910821,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,128,1,0,best,0.7619852489244008,-1.5365210154401936,0.9989079492196388,-0.013491518340536269,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,128,1,0,best,0.7617931776275353,-1.5322648541325694,0.9990292881952344,-0.013377472418313224,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.7025968039336201,-2.8546961545345013,0.9905355599035356,-0.031063329994890868,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.7080900430239705,-2.8678898099464387,0.9906720662510808,-0.029471841166278382,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.6977181929932391,-2.9457513732348746,0.9908995768303226,-0.02962592939227982,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.7905270436385986,-1.1410156379482432,0.9999544978841516,-0.011965319248588594,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.7932544560540873,-1.1196931067812608,0.9999544978841516,-0.011764956980286696,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.7918331284572834,-1.1068827229392446,0.9998938283963538,-0.011987658570147748,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.7889904732636754,-0.9102711949622572,0.99943880723787,-0.03813595793117407,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.7907959434542102,-0.8965262853670886,0.9995601462134656,-0.039239328558017886,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.7902965580823602,-0.8980204497939722,0.9994843093537182,-0.0391868258401158,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,128,1,0,best,0.604141057160418,-1.3206338795803072,0.6644977324778936,-1.1773338371179127,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,128,1,0,best,0.6170866625691457,-1.280246370498202,0.6763586173423731,-1.1496788222144956,,,,
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,128,1,0,best,0.6034111862323295,-1.3217209597063997,0.656079841045942,-1.194426638889416,,,,
